"","Estadillo","calidad","calidad_sd","conte_invasora","riquesa_total","riquesa_invasores","provincia"
"2348",2348,2.47457627118644,0.754289224506403,"No",13,0,42
"2349",2349,2.53030303030303,0.882193222783873,"No",15,0,42
"2350",2350,2.37735849056604,0.633248059490387,"No",13,0,42
"2351",2351,2.26744186046512,0.566738610162273,"No",18,0,42
"2352",2352,2.46067415730337,0.620846511145733,"No",16,0,47
"2353",2353,2.27210884353741,0.584881460283741,"No",12,0,42
"2354",2354,2.33179723502304,0.70746875038414,"No",13,0,33
"2355",2355,2.4645390070922,1.00558120456344,"No",17,0,33
"2356",2356,2.39170506912442,0.849032862439354,"No",13,0,33
"2357",2357,2.18297872340426,0.650876840837446,"No",12,0,42
"2358",2358,2.31428571428571,0.593462553323967,"No",14,0,31
"2359",2359,2.34640522875817,0.662136309685596,"No",13,0,33
"2360",2360,2.38211382113821,0.818363974741762,"No",16,0,33
"2361",2361,2.41210374639769,0.832971497241735,"Yes",15,1,33
"2362",2362,2.1685393258427,0.444322757839396,"No",14,0,33
"2363",2363,2.63063063063063,0.761910611888154,"No",12,0,42
"2364",2364,2.40441176470588,0.747726457773455,"No",20,0,42
"2365",2365,2.42657342657343,0.745781662810675,"No",11,0,42
"2366",2366,2.45664739884393,0.781043039531595,"No",15,0,33
"2367",2367,2.46341463414634,0.806025096351369,"No",20,0,47
"2368",2368,2.24858757062147,0.49464258729189,"No",11,0,47
"2369",2369,2.47826086956522,0.653093607316353,"No",14,0,31
"2370",2370,2.34358974358974,0.739111640003802,"No",14,0,47
"2371",2371,2.51121076233184,1.0981597487422,"No",15,0,47
"2372",2372,2.44660194174757,0.715380237831,"No",11,0,31
"2373",2373,2.54819277108434,0.950643985336528,"No",14,0,31
"2374",2374,2.28975265017668,0.607985519977094,"No",15,0,47
"2375",2375,2.36909871244635,0.657376941183716,"No",15,0,42
"2376",2376,2.2741116751269,0.929115141760541,"No",14,0,42
"2377",2377,2.22435897435897,0.502557561443565,"No",9,0,42
"2378",2378,2.41818181818182,0.719992620228773,"No",14,0,47
"2379",2379,2.60512820512821,0.892681792380573,"No",14,0,42
"2380",2380,2.30681818181818,0.735177294963182,"No",13,0,42
"2381",2381,2.39877300613497,0.614032183382757,"No",23,0,42
"2382",2382,2.30808080808081,0.552828769384556,"No",9,0,47
"2383",2383,2.28,0.737781544930612,"No",15,0,47
"2384",2384,2.3,0.612884361150918,"No",16,0,42
"2385",2385,2.45864661654135,0.762431841140397,"No",18,0,33
"2386",2386,2.50819672131148,0.86994285816524,"No",17,0,42
"2387",2387,2.418410041841,0.788997331517943,"No",13,0,42
"2388",2388,2.39189189189189,0.688973941693117,"No",14,0,42
"2389",2389,2.30952380952381,0.611500482475932,"No",12,0,42
"2390",2390,2.32094594594595,0.69504331077129,"No",17,0,42
"2391",2391,2.25824175824176,0.497855275086745,"No",10,0,42
"2392",2392,2.28855721393035,0.81013480851041,"No",14,0,31
"2393",2393,2.51351351351351,0.995140956304291,"No",16,0,42
"2394",2394,2.42937853107345,0.986750957684365,"No",14,0,31
"2395",2395,2.22321428571429,0.685661232733068,"No",11,0,47
"2396",2396,2.19762845849802,0.598007860392873,"No",19,0,42
"2397",2397,2.19607843137255,0.55485004866312,"No",12,0,42
"2398",2398,2.40462427745665,0.68061318359715,"No",12,0,33
"2399",2399,2.2076124567474,0.569914871186782,"No",13,0,42
"2400",2400,2.28729281767956,0.553076112306148,"No",13,0,33
"2401",2401,2.45593869731801,0.90456809714989,"No",17,0,42
"2402",2402,2.26811594202899,0.491383494110397,"No",10,0,42
"2403",2403,2.38645418326693,0.757664686317391,"No",14,0,42
"2404",2404,2.14070351758794,0.402393730921014,"No",14,0,47
"2405",2405,2.38132295719844,0.735883690162699,"No",15,0,42
"2406",2406,2.29957805907173,0.896627291117983,"No",16,0,42
"2407",2407,2.15789473684211,0.623743810625615,"No",11,0,42
"2408",2408,2.33333333333333,0.737087339563448,"No",14,0,42
"2409",2409,2.20100502512563,0.541041826063733,"No",13,0,33
"2410",2410,2.42352941176471,0.847920820634062,"No",16,0,42
"2411",2411,2.32456140350877,0.58611863054883,"No",12,0,42
"2412",2412,2.38686131386861,0.809722741699059,"No",16,0,42
"2413",2413,2.41758241758242,0.729276248592379,"No",14,0,47
"2414",2414,2.42608695652174,0.724624517316037,"No",14,0,47
"2415",2415,2.39344262295082,0.627537184868819,"No",10,0,42
"2416",2416,2.38823529411765,0.672258714059261,"No",12,0,42
"2417",2417,2.58247422680412,0.952717445216777,"No",12,0,42
"2418",2418,2.51173708920188,0.690981859784947,"No",13,0,47
"2419",2419,2.2554347826087,0.577324549164257,"No",18,0,42
"2420",2420,2.29230769230769,0.566861778541693,"No",14,0,42
"2421",2421,2.41702127659574,0.719484368110683,"No",16,0,42
"2422",2422,2.52173913043478,0.763213455601687,"No",13,0,42
"2423",2423,2.38368580060423,0.798240305815278,"No",16,0,47
"2424",2424,2.36683417085427,0.70431966430984,"No",14,0,33
"2425",2425,2.59327217125382,1.01960114717237,"No",12,0,33
"2426",2426,2.31474103585657,0.651568747462094,"No",17,0,42
"2427",2427,2.31428571428571,0.729610051375164,"No",12,0,42
"2428",2428,2.43103448275862,0.839749889903935,"No",17,0,42
"2429",2429,2.50328947368421,0.933421808382512,"No",23,0,47
"2430",2430,2.22549019607843,0.676153965565144,"No",17,0,47
"2431",2431,2.42900302114804,0.760943535110989,"No",23,0,47
"2432",2432,2.19565217391304,0.472436560561817,"No",11,0,47
"2433",2433,2.40727272727273,0.593103474882518,"No",15,0,42
"2434",2434,2.39903846153846,0.572644546198898,"No",10,0,31
"2435",2435,2.34600760456274,0.692140467985268,"No",15,0,47
"2436",2436,2.46017699115044,0.784864947830473,"No",13,0,47
"2437",2437,2.45901639344262,0.812935958214503,"No",13,0,42
"2438",2438,2.28033472803347,0.648908499272087,"No",11,0,42
"2439",2439,2.32682926829268,0.71777993454351,"No",9,0,42
"2440",2440,2.28888888888889,0.803030196756079,"No",13,0,42
"2441",2441,2.27956989247312,0.623847277667272,"No",15,0,42
"2442",2442,2.42528735632184,0.682263893955471,"No",16,0,47
"2443",2443,2.28205128205128,0.654508947887438,"No",10,0,25
"2444",2444,2.46285714285714,0.613584584790833,"No",10,0,47
"2445",2445,2.4015444015444,0.705019055873593,"No",19,0,47
"2446",2446,2.25190839694656,0.611976764898066,"No",7,0,47
"2447",2447,2.63636363636364,0.994441313250255,"No",17,0,33
"2448",2448,2.35789473684211,0.643205925128251,"No",15,0,47
"2449",2449,2.51207729468599,0.781210806436788,"No",13,0,47
"2450",2450,2.42666666666667,0.637517506762419,"No",13,0,47
"2451",2451,2.42436974789916,0.832206805131458,"No",16,0,47
"2452",2452,2.21739130434783,0.481674820017059,"No",13,0,47
"2453",2453,2.83206106870229,1.06808723178562,"No",12,0,31
"2454",2454,2.64429530201342,0.838868490670583,"No",13,0,42
"2455",2455,2.54545454545455,0.746941816959044,"No",14,0,42
"2456",2456,2.21287128712871,0.507880850667705,"No",17,0,42
"2457",2457,2.30833333333333,0.582820057108471,"No",24,0,33
"2458",2458,2.43589743589744,0.689010920280267,"No",16,0,42
"2459",2459,2.48062015503876,0.866934030017914,"No",9,0,42
"2460",2460,2.49342105263158,0.754647503575801,"No",14,0,31
"2461",2461,2.33224755700326,0.530478724434209,"No",22,0,42
"2462",2462,2.30902777777778,0.612006831330374,"No",20,0,42
"2463",2463,2.65591397849462,0.818629357519467,"No",18,0,31
"2464",2464,2.89635854341737,1.25551062411486,"No",16,0,42
"2465",2465,2.29296875,0.590869561100666,"No",13,0,33
"2466",2466,2.15882352941176,0.478605992946715,"No",11,0,31
"2467",2467,2.36931818181818,0.618728272608158,"No",10,0,31
"2468",2468,2.3463687150838,0.592675990383914,"No",12,0,33
"2469",2469,2.30041152263374,0.564332264122379,"No",16,0,42
"2470",2470,2.296875,0.663475400696848,"No",17,0,33
"2471",2471,2.50375939849624,0.734682575761062,"No",10,0,42
"2472",2472,2.47844827586207,0.789246562134527,"No",19,0,33
"2473",2473,2.32183908045977,0.653921083314932,"No",15,0,42
"2474",2474,2.23720930232558,0.672915006163883,"No",14,0,42
"2475",2475,2.33333333333333,0.672997926186552,"No",9,0,42
"2476",2476,2.58375634517766,0.741853787730606,"No",15,0,31
"2477",2477,2.43137254901961,0.838549005181252,"No",10,0,42
"2478",2478,2.56493506493507,0.704099338239157,"No",16,0,42
"2479",2479,2.41772151898734,0.64978995830678,"No",18,0,42
"2480",2480,2.31932773109244,0.661576854441891,"No",11,0,42
"2481",2481,2.37297297297297,0.763518972974252,"No",17,0,33
"2482",2482,2.24342105263158,0.488228457628823,"No",9,0,42
"2483",2483,2.29479768786127,0.505581164090391,"No",11,0,31
"2484",2484,2.20192307692308,0.425737386843897,"No",11,0,42
"2485",2485,2.49773755656109,0.871907180157593,"No",20,0,42
"2486",2486,2.28640776699029,0.584774051622996,"No",11,0,42
"2487",2487,2.52823920265781,0.814473176921558,"No",17,0,33
"2488",2488,2.36318407960199,0.64995216050512,"No",11,0,42
"2489",2489,2.32203389830508,0.525724974529816,"No",12,0,42
"2490",2490,2.68558951965066,0.877002584101814,"No",15,0,42
"2491",2491,2.46428571428571,0.598329582367455,"No",15,0,42
"2492",2492,2.53214285714286,0.779924438683853,"No",13,0,42
"2493",2493,2.63473053892216,0.873707523483618,"No",14,0,33
"2494",2494,2.53846153846154,0.844974644854056,"No",9,0,25
"2495",2495,2.36480686695279,0.809404358232062,"No",17,0,33
"2496",2496,2.37267080745342,0.765015324817071,"No",14,0,42
"2497",2497,2.4,0.693134029325278,"No",10,0,42
"2498",2498,2.44171779141104,0.676758427542216,"No",11,0,42
"2499",2499,2.36162361623616,0.78069505026885,"No",13,0,44
"2500",2500,2.66666666666667,1.04541674697863,"No",15,0,33
"2501",2501,2.39455782312925,0.887954576843711,"No",9,0,42
"2502",2502,2.51481481481481,0.693680290019198,"No",16,0,42
"2503",2503,2.32635983263598,0.705750488720613,"No",16,0,44
"2504",2504,2.26495726495726,0.635082975751206,"No",10,0,42
"2505",2505,2.81290322580645,1.2048985341459,"No",8,0,42
"2506",2506,2.75903614457831,0.941827513588512,"No",14,0,42
"2507",2507,2.45161290322581,0.602904065629415,"No",9,0,42
"2508",2508,2.45267489711934,0.656202956021389,"No",9,0,42
"2509",2509,2.53076923076923,1.02819523934353,"No",11,0,42
"2510",2510,2.41346153846154,0.787714567631866,"No",11,0,42
"2511",2511,2.18118466898955,0.460231004677256,"No",14,0,42
"2512",2512,2.79268292682927,1.13761999842259,"No",15,0,42
"2513",2513,2.5,0.831336087944997,"No",18,0,42
"2514",2514,2.53592814371257,0.931705243887698,"No",23,0,42
"2515",2515,2.51028806584362,0.915261512182957,"No",16,0,42
"2516",2516,2.37109375,0.75080634758147,"No",14,0,42
"2517",2517,2.53012048192771,0.850487908418354,"No",17,0,33
"2518",2518,2.52380952380952,1.01585602834242,"No",14,0,42
"2519",2519,2.45,0.834152297764576,"No",11,0,33
"2520",2520,2.34630350194553,0.661966141998026,"No",16,0,42
"2521",2521,2.38490566037736,0.641788524364309,"No",16,0,42
"2522",2522,2.5952380952381,0.854471038968873,"No",12,0,42
"2523",2523,2.6431718061674,0.977845103057367,"No",20,0,42
"2524",2524,2.57345971563981,0.695603110728494,"No",14,0,42
"2525",2525,2.36094674556213,0.711229018941985,"No",10,0,42
"2526",2526,2.3781512605042,0.873252217033248,"No",12,0,42
"2527",2527,2.48430493273543,0.929242322531947,"No",15,0,44
"2528",2528,2.33070866141732,0.677767995916242,"No",16,0,42
"2529",2529,2.34008097165992,0.747443334395582,"No",13,0,42
"2530",2530,2.27891156462585,0.783234537951874,"No",18,0,42
"2531",2531,2.47586206896552,0.698040497677941,"No",14,0,42
"2532",2532,2.32795698924731,0.75335151572701,"No",14,0,42
"2533",2533,2.44444444444444,0.958480071350295,"No",12,0,42
"2534",2534,2.66666666666667,1.09771077433875,"No",11,0,42
"2535",2535,2.62032085561497,0.989305123650426,"No",13,0,33
"2536",2536,2.53181818181818,0.766827279366247,"No",16,0,42
"2537",2537,2.43010752688172,0.849773889956115,"No",9,0,42
"2538",2538,2.54468085106383,0.906483887741153,"No",15,0,33
"2539",2539,2.46268656716418,1.00865962140272,"No",7,0,27
"2540",2540,2.38983050847458,0.784833787238541,"No",9,0,25
"2541",2541,2.51526717557252,0.961796951866442,"No",18,0,42
"2542",2542,2.21929824561404,0.737836731943961,"No",9,0,42
"2543",2543,2.66409266409266,0.725440421629215,"No",20,0,42
"2544",2544,2.42965779467681,0.660928877932561,"No",16,0,42
"2545",2545,2.43055555555556,0.833333333333333,"No",10,0,42
"2546",2546,2.43137254901961,0.643417659198782,"No",12,0,42
"2547",2547,2.41935483870968,0.90360725681603,"No",10,0,42
"2548",2548,2.42857142857143,0.883641283444939,"No",10,0,42
"2549",2549,2.35882352941176,0.571056141375657,"No",16,0,42
"2550",2550,2.04597701149425,0.210649382282696,"No",5,0,28
"2551",2551,2.4468085106383,0.632744852969227,"No",12,0,42
"2552",2552,2.28301886792453,0.564922531244132,"No",9,0,42
"2553",2553,2.34615384615385,0.847416157457831,"No",11,0,31
"2554",2554,2.67032967032967,1.19903225300894,"No",17,0,42
"2555",2555,2.39108910891089,0.66953596612172,"No",16,0,42
"2556",2556,2.65134099616858,0.979151969526812,"No",18,0,42
"2557",2557,2.48989898989899,0.785269839424407,"No",12,0,42
"2558",2558,2.50898203592814,0.904262086655243,"No",13,0,42
"2559",2559,2.30927835051546,0.546977009386364,"No",14,0,42
"2560",2560,2.77483443708609,0.925002237333969,"No",12,0,42
"2561",2561,2.76422764227642,1.04081699319717,"No",9,0,28
"2562",2562,2.37894736842105,0.671279302120784,"No",9,0,42
"2563",2563,2.45774647887324,0.659069184980113,"No",11,0,42
"2564",2564,2.36231884057971,0.753987250231099,"No",10,0,42
"2565",2565,2.33980582524272,0.515512272504728,"No",10,0,42
"2566",2566,2.39735099337748,0.792291782940902,"No",11,0,42
"2567",2567,2.49586776859504,0.827888548680203,"No",12,0,42
"2568",2568,2.49450549450549,0.672864958774978,"No",8,0,42
"2569",2569,2.33333333333333,0.579379626129284,"No",11,0,42
"2570",2570,2.46902654867257,0.682312198915478,"No",11,0,42
"2571",2571,2.53968253968254,0.667817746660521,"No",8,0,25
"2572",2572,2.55660377358491,1.14708897549402,"No",7,0,42
"2573",2573,2.61261261261261,0.620427582341714,"No",5,0,42
"2574",2574,2.225,0.571327484320177,"No",11,0,42
"2575",2575,2.49193548387097,0.888004685239375,"No",8,0,42
"2576",2576,2.53164556962025,0.829510869744931,"No",13,0,31
"2577",2577,2.93023255813953,1.02659571828926,"No",7,0,42
"2578",2578,2.33333333333333,0.563869415688347,"No",10,0,42
"2579",2579,2.11538461538462,0.492338438217021,"No",11,0,42
"2580",2580,2.57534246575342,1.03973565309193,"No",10,0,42
"2581",2581,2.20422535211268,0.421727827163179,"No",10,0,42
"2582",2582,2.27007299270073,0.535554270812801,"No",10,0,42
"2583",2583,2.29906542056075,0.517886730367843,"No",9,0,42
"2584",2584,2.52873563218391,0.950386463128016,"No",7,0,42
"2585",2585,2.42105263157895,0.603810370976674,"No",11,0,42
"2586",2586,2.24590163934426,0.513201683837847,"No",8,0,42
"2587",2587,2.24223602484472,0.610086034051018,"No",10,0,42
"2588",2588,2.30434782608696,0.779375528163638,"No",5,0,42
"2589",2589,2.41052631578947,0.676265352082873,"No",11,0,42
"2590",2590,2.85576923076923,1.08312985201481,"No",7,0,31
"2591",2591,2.5974025974026,0.612581686491478,"No",7,0,31
"2592",2592,2.72527472527473,0.955288601720084,"No",9,0,31
"2593",2593,2.75862068965517,0.987897900305202,"No",10,0,31
"2594",2594,2.77118644067797,0.900247040635818,"No",12,0,31
"2595",2595,2.35353535353535,0.799401961585255,"No",8,0,31
"2596",2596,2.18674698795181,0.406096296786365,"No",11,0,31
"2597",2597,2.23636363636364,0.573533594470852,"No",9,0,31
"2598",2598,2.28409090909091,0.52410544776426,"No",9,0,31
"2599",2599,2.24074074074074,0.47325389831584,"No",6,0,31
"2600",2600,2.45669291338583,0.888693579342877,"No",13,0,31
"2601",2601,2.5,0.738548945875996,"No",7,0,17
"2602",2602,2.17647058823529,0.500108920598177,"No",10,0,31
"2603",2603,2.21212121212121,0.741674431468891,"No",9,0,31
"2604",2604,2.54487179487179,0.712496281533692,"No",10,0,31
"2605",2605,2.14705882352941,0.431370342911003,"No",9,0,31
"2606",2606,2.41025641025641,0.684229319214844,"No",13,0,31
"2607",2607,2.384,0.840353228343354,"No",8,0,31
"2608",2608,2.33333333333333,0.67538163350597,"No",11,0,31
"2609",2609,2.21830985915493,0.608639887976003,"No",11,0,31
"2610",2610,2.17857142857143,0.632658992078197,"No",7,0,31
"2611",2611,2.36241610738255,0.638989543338196,"No",12,0,31
"2612",2612,2.2037037037037,0.710557305315319,"No",6,0,31
"2613",2613,2.63571428571429,0.874998164731595,"No",10,0,31
"2614",2614,2.37362637362637,0.486446334789395,"No",8,0,25
"2615",2615,2.26744186046512,0.676051139810333,"No",11,0,31
"2616",2616,2.453125,0.754451077652772,"No",6,0,27
"2617",2617,2.38709677419355,0.511439954920889,"No",9,0,31
"2618",2618,2.25396825396825,0.717708134771977,"No",4,0,31
"2619",2619,2.34027777777778,0.593239234569654,"No",8,0,31
"2620",2620,2.3030303030303,0.676946105450501,"No",8,0,27
"2621",2621,2.15841584158416,0.52407391210261,"No",8,0,25
"2622",2622,2.82352941176471,0.766314742873035,"No",11,0,31
"2623",2623,2.79545454545455,0.940019342160768,"No",13,0,27
"2624",2624,2.6046511627907,0.961360185514643,"No",10,0,27
"2625",2625,2.85915492957746,0.815839176166608,"No",4,0,31
"2626",2626,2.26829268292683,0.80698172977777,"No",8,0,25
"2627",2627,2.57142857142857,0.769404676365002,"No",12,0,31
"2628",2628,2.39080459770115,0.826259740667777,"No",4,0,31
"2629",2629,2.53731343283582,0.658932980657854,"No",6,0,31
"2630",2630,2.54545454545455,0.660578259075816,"No",7,0,31
"2631",2631,2.79824561403509,0.951755011994525,"No",7,0,31
"2632",2632,3.1,1.38469899413115,"No",7,0,27
"2633",2633,2.58870967741935,0.945783082215353,"No",11,0,31
"2634",2634,2.44444444444444,0.699205898780101,"No",7,0,27
"2635",2635,2.57303370786517,0.752082569956708,"No",16,0,31
"2636",2636,2.54545454545455,0.724870929812616,"No",9,0,31
"2637",2637,2.53535353535354,0.559028518003738,"No",10,0,31
"2638",2638,2.42953020134228,0.824088633033625,"No",8,0,31
"2639",2639,2.20670391061453,0.676042496284349,"No",8,0,31
"2640",2640,2.36170212765957,0.673263690020279,"No",5,0,31
"2641",2641,2.48,0.876513469416737,"No",10,0,27
"2642",2642,2.94117647058824,0.861833397017209,"No",8,0,27
"2643",2643,2.72413793103448,1.33499593860051,"No",7,0,31
"2644",2644,2.45405405405405,0.972053685054224,"No",6,0,31
"2645",2645,2.26589595375723,0.791557142625643,"No",10,0,31
"2646",2646,2.36470588235294,0.936648773217447,"No",8,0,27
"2647",2647,2.15,0.423965606438822,"No",6,0,25
"2648",2648,2.56302521008403,1.08642357958318,"No",7,0,31
"2649",2649,2.50609756097561,0.650596245828424,"No",9,0,31
"2650",2650,2.19565217391304,0.581934139740202,"No",10,0,17
"2651",2651,2.17441860465116,0.511661905575112,"No",9,0,27
"2652",2652,2.31111111111111,0.533052360445275,"No",10,0,27
"2653",2653,2.88695652173913,1.04096124092619,"No",7,0,27
"2654",2654,2.37209302325581,0.740246659079978,"No",9,0,31
"2655",2655,2.46478873239437,0.713762383740315,"No",8,0,31
"2656",2656,2.47916666666667,0.680234737605787,"No",9,0,31
"2657",2657,2.81081081081081,1.02300857598876,"No",5,0,31
"2658",2658,3.30645161290323,1.47155920491654,"No",10,0,31
"2659",2659,2.6551724137931,0.928150852415536,"No",7,0,25
"2660",2660,2.66315789473684,0.940919947256118,"No",8,0,31
"2661",2661,2.73333333333333,0.94741464086123,"No",13,0,31
"2662",2662,2.58285714285714,0.705269865315983,"No",12,0,31
"2663",2663,2.36363636363636,0.659820280330394,"No",11,0,31
"2664",2664,2.41747572815534,0.679161418403784,"No",9,0,25
"2665",2665,3.23684210526316,0.852158167221916,"No",3,0,27
"2666",2666,2.71134020618557,0.790025881519581,"No",8,0,31
"2667",2667,2.77310924369748,0.887168174204085,"No",10,0,27
"2668",2668,2.5609756097561,0.738660131265543,"No",12,0,25
"2669",2669,2.60344827586207,1.09126765450503,"No",9,0,31
"2670",2670,2.48175182481752,0.631317364268394,"No",8,0,31
